Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,FCT_CLAIM_PAYMENT_DETAIL_BENEFIT_PAYMENT_R,v_payee_last_name_r,l_fct_rec_typ,v_payee_last_name_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,FCT_CLAIM_PAYMENT_DETAIL_BENEFIT_PAYMENT_R,v_payee_middle_name_r,l_fct_rec_typ,v_payee_middle_name_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__BENEFIT_PAYMENT,FCT_CLAIM_PAYMENT_DETAIL_BENEFIT_PAYMENT_R,v_source_system_name_r,l_fct_rec_typ,v_source_system_name_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_CHECK_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,D_DISBURSE_DATE_R,NVL
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_CHECK_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,D_DISB_DATE_R,NVL
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_PAID_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,D_DISB_DATE_R,case-when -> DECODE
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_PAID_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,D_REVERSE_DATE_R,case-when -> DECODE
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_PAID_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,V_PAY_SCHEDULE_PAYEE_DESC_R,case-when -> DECODE
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_SERVICE_PERIOD_FROM_R,FCT_GRP_REDIRECT_PAYMENT_R,D_SERVICE_PERIOD_START_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,D_SERVICE_PERIOD_TO_R,FCT_GRP_REDIRECT_PAYMENT_R,D_SERVICE_PERIOD_END_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,FIC_MIS_DATE_R,FCT_GRP_REDIRECT_PAYMENT_R,FIC_MIS_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_BATCH_ID_R,FCT_GRP_REDIRECT_PAYMENT_R,N_BATCH_ID_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_CLAIM_COVERAGE_GROUP_SK_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_CLAIM_COVERAGE_SK_R,DIM_GRP_CLAIM_COVERAGE_R,N_CLAIM_COVERAGE_SK_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_CLAIM_SK_R,FCT_GRP_REDIRECT_PAYMENT_R,N_CLAIM_SK_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_GROSS_AMOUNT_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_GROSS_WAGE_BASE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_GROUP_SEQ_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_LOAD_RUN_ID_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_PAID_AMOUNT_R,FCT_GRP_REDIRECT_PAYMENT_R,N_AMOUNT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_PARENT_OBJECTNUM_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_PARTY_SK_R,FCT_GRP_REDIRECT_PAYMENT_R,n_payee_party_sk_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_SEQUENCE_NUMBER_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_SEQ_R,FCT_GRP_REDIRECT_PAYMENT_R,N_EXT_SUB_SEQUENCE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_SOURCE_SYSTEM_KEY_R,FCT_GRP_REDIRECT_PAYMENT_R,N_PAY_SCHDL_PAYEE_SRCSYS_KEY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_SOURCE_VERSION_SEQ_NUMBER_R,FCT_GRP_REDIRECT_PAYMENT_R,N_OBJECT_NUM_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_TAXABLE_PERCENT_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,N_WORKSHEET_OBJECT_NUM_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,T_CREATION_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,T_EVENT_TIMESTAMP_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,T_LAST_MODIFIED_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_BENEFIT_CATEGORY_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_BENEFIT_CODE_R,FCT_GRP_REDIRECT_PAYMENT_R,v_benefit_code_r,case-when -> SUBSTR
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_BENEFIT_DESCRIPTION_R,FCT_GRP_REDIRECT_PAYMENT_R,V_BENEFIT_DESC_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_BENEFIT_GROUP_R,FCT_GRP_REDIRECT_PAYMENT_R,v_benefit_code_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_CHECK_NUMBER_R,FCT_GRP_REDIRECT_PAYMENT_R,V_CHECK_NUM_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_CHECK_TYPE_R,FCT_GRP_REDIRECT_PAYMENT_R,v_pay_method_r,DECODE
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_CLAIM_NUMBER_R,DIM_GRP_CLAIM_DIR_R,V_CLAIM_NUMBER_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_COVERAGE_CODE_R,DIM_GRP_CLAIM_COVERAGE_R,V_claim_COVERAGE_CODE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_COV_GROUP_ID_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_CREATED_BY_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_LAST_MODIFIED_BY_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_PAYEE_TYPE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_PAYMENT_STATUS_R,FCT_GRP_REDIRECT_PAYMENT_R,V_PAY_STATUS_R,DECODE
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_PAYMENT_TYPE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_PAY_METHOD_R,FCT_GRP_REDIRECT_PAYMENT_R,v_pay_method_r,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,V_RECORD_TYPE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__DISBURS,FCT_CLAIM_PAYMENT_DETAIL_DISBURSEMENT_R,v_payee_last_name_r,FCT_GRP_REDIRECT_PAYMENT_R,V_PAYEE_NAME_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,D_CHECK_DATE_R,l_gb_fct_rec_typ,D_CHECK_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,D_PAID_DATE_R,l_gb_fct_rec_typ,D_PAID_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,D_SERVICE_PERIOD_FROM_R,l_gb_fct_rec_typ,D_SERVICE_PERIOD_FROM_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,D_SERVICE_PERIOD_TO_R,l_gb_fct_rec_typ,D_SERVICE_PERIOD_TO_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,FIC_MIS_DATE_R,l_gb_fct_rec_typ,FIC_MIS_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_ADJ_GROSS_BENEFIT_R,l_gb_fct_rec_typ,N_ADJ_GROSS_BENEFIT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_BATCH_ID_R,l_gb_fct_rec_typ,N_BATCH_ID_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_CLAIM_COVERAGE_GROUP_SK_R,l_gb_fct_rec_typ,N_CLAIM_COVERAGE_GROUP_SK_R,Direct
